"","X.1","X","stock","species","broodyear","recruits","spawners","stock.id"
"1233",2379,10991,"Pitt","Sockeye",1974,135945,8859,51
"1234",2380,11001,"Pitt","Sockeye",1975,85230,21376,51
"1235",2381,11011,"Pitt","Sockeye",1976,105588,19475,51
"1236",2382,11021,"Pitt","Sockeye",1977,34586,7798,51
"1237",2383,11031,"Pitt","Sockeye",1978,34978,14116,51
"1238",2384,11041,"Pitt","Sockeye",1979,38819,20384,51
"1239",2385,11051,"Pitt","Sockeye",1980,16913,9191,51
"1240",2386,11061,"Pitt","Sockeye",1981,40270,13301,51
"1241",2387,11071,"Pitt","Sockeye",1982,18265,5090,51
"1242",2388,11081,"Pitt","Sockeye",1983,62053,10093,51
"1243",2389,11091,"Pitt","Sockeye",1984,75994,8759,51
"1244",2390,11101,"Pitt","Sockeye",1985,23208,2113,51
"1245",2391,11111,"Pitt","Sockeye",1986,40001,12305,51
"1246",2392,11121,"Pitt","Sockeye",1987,22485,5533,51
"1247",2393,11131,"Pitt","Sockeye",1988,62489,19026,51
"1248",2394,11141,"Pitt","Sockeye",1989,16691,9051,51
"1249",2395,11151,"Pitt","Sockeye",1990,9117,6037,51
"1250",2396,11161,"Pitt","Sockeye",1991,33888,10867,51
"1251",2397,11171,"Pitt","Sockeye",1992,100553,4411,51
"1252",2398,11181,"Pitt","Sockeye",1993,103267,11430,51
"1253",2399,11191,"Pitt","Sockeye",1994,35089,4363,51
"1254",2400,11201,"Pitt","Sockeye",1995,52971,3185,51
"1255",2401,1121,"Pitt","Sockeye",1996,151964,21678,51
"1256",2402,11221,"Pitt","Sockeye",1997,96262,17239,51
"1257",2403,11231,"Pitt","Sockeye",1998,133321,49869,51
"1258",2404,11241,"Pitt","Sockeye",1999,142825,19391,51
"1259",2405,11251,"Pitt","Sockeye",2000,111288,18581,51
"1260",2406,11261,"Pitt","Sockeye",2001,54820,74627,51
"1261",2407,11271,"Pitt","Sockeye",2002,69160,39138,51
"1262",2408,11281,"Pitt","Sockeye",2003,13968,39970,51
"1263",2409,11291,"Pitt","Sockeye",2004,40053,33786,51
"1264",2410,11301,"Pitt","Sockeye",2005,8549,33806,51
"1265",2411,11311,"Pitt","Sockeye",2006,67300,21301,51
"1266",2412,1132,"Pitt","Sockeye",2007,81664,19935,51
"1267",2413,1133,"Pitt","Sockeye",2008,80204,6348,51
"1268",2414,1134,"Pitt","Sockeye",2009,59307,18838,51
"1269",2415,1135,"Pitt","Sockeye",2010,48152,8783,51
"1270",2416,11361,"Pitt","Sockeye",2011,98380,30439,51
"1271",2417,11371,"Pitt","Sockeye",2012,56218,41415,51
"1272",2418,11381,"Pitt","Sockeye",2013,26343,30166,51
"1273",2419,11391,"Pitt","Sockeye",2014,6009,14427,51
"1274",2420,11401,"Pitt","Sockeye",2015,6367,18985,51
"1275",2421,11411,"Harrison","Sockeye",1948,43283,14577,52
"1276",2422,11421,"Harrison","Sockeye",1949,37073,4372,52
"1277",2423,11431,"Harrison","Sockeye",1950,78099,18216,52
"1278",2424,11441,"Harrison","Sockeye",1951,122022,13181,52
"1279",2425,11451,"Harrison","Sockeye",1952,23054,17215,52
"1280",2426,11461,"Harrison","Sockeye",1953,9784,7641,52
"1281",2427,11471,"Harrison","Sockeye",1954,14797,16869,52
"1282",2428,11481,"Harrison","Sockeye",1955,141038,3405,52
"1283",2429,11491,"Harrison","Sockeye",1956,96972,1266,52
"1284",2430,11501,"Harrison","Sockeye",1957,60554,1820,52
"1285",2431,11511,"Harrison","Sockeye",1958,59892,6404,52
"1286",2432,11521,"Harrison","Sockeye",1959,41545,17657,52
"1287",2433,11531,"Harrison","Sockeye",1960,29451,7076,52
"1288",2434,11541,"Harrison","Sockeye",1961,13225,21725,52
"1289",2435,11551,"Harrison","Sockeye",1962,50812,4155,52
"1290",2436,11561,"Harrison","Sockeye",1963,87825,9803,52
"1291",2437,11571,"Harrison","Sockeye",1964,51204,1101,52
"1292",2438,11581,"Harrison","Sockeye",1965,20432,7779,52
"1293",2439,11591,"Harrison","Sockeye",1966,55444,9295,52
"1294",2440,11601,"Harrison","Sockeye",1967,50935,12672,52
"1295",2441,11611,"Harrison","Sockeye",1968,17838,2854,52
"1296",2442,11621,"Harrison","Sockeye",1969,7302,7559,52
"1297",2443,11631,"Harrison","Sockeye",1970,39763,6471,52
"1298",2444,11641,"Harrison","Sockeye",1971,84459,1970,52
"1299",2445,11651,"Harrison","Sockeye",1972,1963,794,52
"1300",2446,11661,"Harrison","Sockeye",1973,37681,1571,52
"1301",2447,11671,"Harrison","Sockeye",1974,40338,8709,52
"1302",2448,11681,"Harrison","Sockeye",1975,128650,3381,52
"1303",2449,11691,"Harrison","Sockeye",1976,44728,2933,52
"1304",2450,11701,"Harrison","Sockeye",1977,24058,1374,52
"1305",2451,11711,"Harrison","Sockeye",1978,41193,10488,52
"1306",2452,11721,"Harrison","Sockeye",1979,10895,20234,52
"1307",2453,11731,"Harrison","Sockeye",1980,14393,2262,52
"1308",2454,11741,"Harrison","Sockeye",1981,17869,1788,52
"1309",2455,11751,"Harrison","Sockeye",1982,28956,4686,52
"1310",2456,11761,"Harrison","Sockeye",1983,17919,2132,52
"1311",2457,11771,"Harrison","Sockeye",1984,5265,689,52
"1312",2458,11781,"Harrison","Sockeye",1985,14476,1825,52
"1313",2459,11791,"Harrison","Sockeye",1986,9610,4145,52
"1314",2460,1180,"Harrison","Sockeye",1987,46184,2686,52
"1315",2461,1181,"Harrison","Sockeye",1988,4013,947,52
"1316",2462,1182,"Harrison","Sockeye",1989,13564,1997,52
"1317",2463,1183,"Harrison","Sockeye",1990,129502,1888,52
"1318",2464,1184,"Harrison","Sockeye",1991,38111,7958,52
"1319",2465,1185,"Harrison","Sockeye",1992,3736,172,52
"1320",2466,1186,"Harrison","Sockeye",1993,19096,2271,52
"1321",2467,1187,"Harrison","Sockeye",1994,20682,6087,52
"1322",2468,1188,"Harrison","Sockeye",1995,49813,6758,52
"1323",2469,1189,"Harrison","Sockeye",1996,7560,8255,52
"1324",2470,1190,"Harrison","Sockeye",1997,82240,1084,52
"1325",2471,1191,"Harrison","Sockeye",1998,64475,3012,52
"1326",2472,1192,"Harrison","Sockeye",1999,91504,5592,52
"1327",2473,1193,"Harrison","Sockeye",2000,12173,1745,52
"1328",2474,1194,"Harrison","Sockeye",2001,386967,8335,52
"1329",2475,1195,"Harrison","Sockeye",2002,276837,24384,52
"1330",2476,1196,"Harrison","Sockeye",2003,105777,6043,52
"1331",2477,1197,"Harrison","Sockeye",2004,142678,986,52
"1332",2478,1198,"Harrison","Sockeye",2005,15936,211547,52
"1333",2479,1199,"Harrison","Sockeye",2006,1388439,90944,52
"1334",2480,1200,"Harrison","Sockeye",2007,1638948,57444,52
"1335",2481,1201,"Harrison","Sockeye",2008,176883,4409,52
"1336",2482,1202,"Harrison","Sockeye",2009,174867,100603,52
"1337",2483,1203,"Harrison","Sockeye",2010,1240341,399661,52
"1338",2484,1204,"Harrison","Sockeye",2011,218684,387080,52
"1339",2485,1205,"Harrison","Sockeye",2012,105561,32895,52
"1340",2486,1206,"Harrison","Sockeye",2013,76329,78023,52
"1341",2487,1207,"Harrison","Sockeye",2014,39619,238373,52
"1342",2488,1208,"Harrison","Sockeye",2015,5221,58297,52
"1421",2567,2808,"Alastair","Sockeye",1960,25930.2045303406,7754.898063,61
"1422",2568,2809,"Alastair","Sockeye",1961,37008.6259185911,29357.82838,61
"1423",2569,2810,"Alastair","Sockeye",1962,48994.0935314597,22034.98892,61
"1424",2570,28111,"Alastair","Sockeye",1963,34583.642470989,19941.16645,61
"1425",2571,28121,"Alastair","Sockeye",1964,9980.49054872868,4209.801806,61
"1426",2572,28131,"Alastair","Sockeye",1965,5854.80374933553,17503.91277,61
"1427",2573,28141,"Alastair","Sockeye",1966,7893.79553904213,18611.75535,61
"1428",2574,28151,"Alastair","Sockeye",1967,13430.399602275,27696.06451,61
"1429",2575,28161,"Alastair","Sockeye",1968,11028.9111977332,33235.27741,61
"1430",2576,28171,"Alastair","Sockeye",1969,4835.56747062706,6647.055483,61
"1431",2577,28181,"Alastair","Sockeye",1970,5409.91922709217,4985.291612,61
"1432",2578,28191,"Alastair","Sockeye",1971,15541.4927538191,2548.037935,61
"1433",2579,28201,"Alastair","Sockeye",1972,26472.9962047905,8862.740643,61
"1434",2580,28211,"Alastair","Sockeye",1973,30585.0285146548,8862.740643,61
"1435",2581,28221,"Alastair","Sockeye",1974,39150.4794050137,3877.449031,61
"1436",2582,28231,"Alastair","Sockeye",1975,30861.4893009415,1329.411097,61
"1437",2583,28241,"Alastair","Sockeye",1976,11016.657522735,6647.055483,61
"1438",2584,28251,"Alastair","Sockeye",1977,18403.9990523874,15509.79613,61
"1439",2585,28261,"Alastair","Sockeye",1978,16895.245622568,19941.16645,61
"1440",2586,28271,"Alastair","Sockeye",1979,13254.5119900832,19941.16645,61
"1441",2587,28281,"Alastair","Sockeye",1980,22192.2516602304,33235.27741,61
"1442",2588,28291,"Alastair","Sockeye",1981,25680.0834898016,1994.116645,61
"1443",2589,28301,"Alastair","Sockeye",1982,19046.090226467,10524.50451,61
"1444",2590,28311,"Alastair","Sockeye",1983,23807.0305905961,14401.95355,61
"1445",2591,28321,"Alastair","Sockeye",1984,20876.2480126307,8862.740643,61
"1446",2592,28331,"Alastair","Sockeye",1985,27294.5023564862,8862.740643,61
"1447",2593,28341,"Alastair","Sockeye",1986,37726.058434514,23264.69419,61
"1448",2594,28351,"Alastair","Sockeye",1987,31738.8947118014,11078.4258,61
"1449",2595,28361,"Alastair","Sockeye",1988,25847.5256841296,14401.95355,61
"1450",2596,28371,"Alastair","Sockeye",1989,27843.5369669653,16542.58795,61
"1451",2597,28381,"Alastair","Sockeye",1990,40914.4067829583,11078.4258,61
"1452",2598,28391,"Alastair","Sockeye",1991,53450.0788079119,24372.53677,61
"1453",2599,28401,"Alastair","Sockeye",1992,45597.1966161651,17725.48129,61
"1454",2600,28411,"Alastair","Sockeye",1993,20698.169541771,16617.63871,61
"1455",2601,28421,"Alastair","Sockeye",1994,12668.4312121584,14401.95355,61
"1456",2602,28431,"Alastair","Sockeye",1995,21554.4385561385,18833.32387,61
"1457",2603,28441,"Alastair","Sockeye",1996,17916.3751851459,27696.06451,61
"1458",2604,28451,"Alastair","Sockeye",1997,38263.8084200035,26588.22193,61
"1459",2605,28461,"Alastair","Sockeye",1998,53417.072975739,20495.08774,61
"1460",2606,28471,"Alastair","Sockeye",1999,19916.6395790997,5539.212902,61
"1461",2607,28481,"Alastair","Sockeye",2000,15005.193159466,12062.5593,61
"1462",2608,28491,"Alastair","Sockeye",2001,28767.935419017,19590.34963,61
"1463",2609,28501,"Alastair","Sockeye",2002,28211.6072960154,4337.203702,61
"1464",2610,28511,"Alastair","Sockeye",2003,15896.2290340909,64594.4029,61
"1465",2611,28521,"Alastair","Sockeye",2004,54800.3247520627,15918.65598,61
"1466",2612,28531,"Alastair","Sockeye",2005,72901.1227382758,13297.5911,61
"1467",2613,28541,"Alastair","Sockeye",2006,52010.6237328598,11466.17071,61
"1468",2614,2855,"Alastair","Sockeye",2007,40230.9972418201,35020.52599,61
"1469",2615,2856,"Alastair","Sockeye",2008,25326.2838555465,983.2172841,61
"1470",2616,2857,"Alastair","Sockeye",2009,19322.3972269548,29490.64218,61
"1471",2617,2858,"Alastair","Sockeye",2010,48073.6463364508,79009.10232,61
"1472",2618,2859,"Alastair","Sockeye",2011,51348.8363139839,44220.21991,61
"1473",2619,2860,"Alastair","Sockeye",2012,12232.8017541638,36337.23664,61
"1474",2620,2861,"Alastair","Sockeye",2013,4615.04085195307,30442.97686,61
"1486",2632,29471,"Babine Early Wild","Sockeye",1960,74524.87957554,42484.86364,63
"1487",2633,29481,"Babine Early Wild","Sockeye",1961,67885.06622016,133007.0186,63
"1488",2634,29491,"Babine Early Wild","Sockeye",1962,165292.91040308,21586.8425,63
"1489",2635,29501,"Babine Early Wild","Sockeye",1963,264639.45640182,77001.76097,63
"1490",2636,29511,"Babine Early Wild","Sockeye",1964,83443.202641,68408.8136,63
"1491",2637,29521,"Babine Early Wild","Sockeye",1965,139046.703476766,29888.49784,63
"1492",2638,29531,"Babine Early Wild","Sockeye",1966,139909.688030723,31977.04506,63
"1493",2639,29541,"Babine Early Wild","Sockeye",1967,127885.029636652,95241.71482,63
"1494",2640,29551,"Babine Early Wild","Sockeye",1968,172461.988692827,62457.16289,63
"1495",2641,29561,"Babine Early Wild","Sockeye",1969,351950.170162481,89904.93818,63
"1496",2642,29571,"Babine Early Wild","Sockeye",1970,141685.917832574,82163.63349,63
"1497",2643,29581,"Babine Early Wild","Sockeye",1971,111842.045334354,34049.06011,63
"1498",2644,29591,"Babine Early Wild","Sockeye",1972,79172.6286090401,52692.14185,63
"1499",2645,29601,"Babine Early Wild","Sockeye",1973,102299.0580639,140252.6508,63
"1500",2646,29611,"Babine Early Wild","Sockeye",1974,25292.2484284545,109850.7509,63
"1501",2647,29621,"Babine Early Wild","Sockeye",1975,139206.456432374,60352.60041,63
"1502",2648,29631,"Babine Early Wild","Sockeye",1976,26268.0962513229,13335.83037,63
"1503",2649,29641,"Babine Early Wild","Sockeye",1977,293903.291059826,54679.10412,63
"1504",2650,29651,"Babine Early Wild","Sockeye",1978,71960.1541472454,32031.53105,63
"1505",2651,29661,"Babine Early Wild","Sockeye",1979,36632.4375940135,42454.92924,63
"1506",2652,29671,"Babine Early Wild","Sockeye",1980,133626.598516354,31679.46519,63
"1507",2653,29681,"Babine Early Wild","Sockeye",1981,86474.4535118987,46466.07316,63
"1508",2654,29691,"Babine Early Wild","Sockeye",1982,46970.6569234778,93630.30261,63
"1509",2655,29701,"Babine Early Wild","Sockeye",1983,51688.7328578354,26965.08859,63
"1510",2656,29711,"Babine Early Wild","Sockeye",1984,106017.712659032,26503.0687,63
"1511",2657,29721,"Babine Early Wild","Sockeye",1985,43053.8125012318,75649.39542,63
"1512",2658,29731,"Babine Early Wild","Sockeye",1986,104389.851724517,26864.92035,63
"1513",2659,29741,"Babine Early Wild","Sockeye",1987,100331.768869018,38205.99781,63
"1514",2660,29751,"Babine Early Wild","Sockeye",1988,96957.6431913756,42434.7788,63
"1515",2661,29761,"Babine Early Wild","Sockeye",1989,58789.286141979,18412.34583,63
"1516",2662,29771,"Babine Early Wild","Sockeye",1990,101996.560158614,21328.18518,63
"1517",2663,29781,"Babine Early Wild","Sockeye",1991,174670.87756068,58719.05892,63
"1518",2664,29791,"Babine Early Wild","Sockeye",1992,347211.707140399,52358.40232,63
"1519",2665,29801,"Babine Early Wild","Sockeye",1993,142794.543734262,16646.26196,63
"1520",2666,2981,"Babine Early Wild","Sockeye",1994,13436.422872492,25124.28503,63
"1521",2667,2982,"Babine Early Wild","Sockeye",1995,91840.7745262958,79679.07233,63
"1522",2668,2983,"Babine Early Wild","Sockeye",1996,620769.866018631,60908.54906,63
"1523",2669,2984,"Babine Early Wild","Sockeye",1997,64716.3824609569,92244.94577,63
"1524",2670,2985,"Babine Early Wild","Sockeye",1998,97562.0133888034,43130.46314,63
"1525",2671,2986,"Babine Early Wild","Sockeye",1999,33970.5130387792,63692.09022,63
"1526",2672,2987,"Babine Early Wild","Sockeye",2000,67729.3877036002,84557.61981,63
"1527",2673,2988,"Babine Early Wild","Sockeye",2001,39012.0065818683,232802.4918,63
"1528",2674,2989,"Babine Early Wild","Sockeye",2002,144328.314395418,29323.9913,63
"1529",2675,2990,"Babine Early Wild","Sockeye",2003,17700.7246402654,55028.42071,63
"1530",2676,2991,"Babine Early Wild","Sockeye",2004,65738.7009917914,39546.46709,63
"1531",2677,2992,"Babine Early Wild","Sockeye",2005,17748.5184900368,25140.85209,63
"1532",2678,2993,"Babine Early Wild","Sockeye",2006,70915.6631708107,40873.873,63
"1533",2679,2994,"Babine Early Wild","Sockeye",2007,133279.928572143,52862.30583,63
"1534",2680,2995,"Babine Early Wild","Sockeye",2008,19768.4250544179,28667.49528,63
"1535",2681,2996,"Babine Early Wild","Sockeye",2009,7687.41399279743,20503.14886,63
"1536",2682,2997,"Babine Early Wild","Sockeye",2010,64954.7402494252,20454.52714,63
"1537",2683,2998,"Babine Early Wild","Sockeye",2011,93979.3831128888,64621.8148,63
"1538",2684,2999,"Babine Early Wild","Sockeye",2012,45150.3816647957,60983.03607,63
"1539",2685,3000,"Babine Early Wild","Sockeye",2013,2109.48613865443,8759.596648,63
"1540",2686,3001,"Babine Early Wild","Sockeye",2014,22757.3743322174,20322,63
"1541",2687,3014,"Babine Late Wild","Sockeye",1960,524068.8398744,112920.2955,64
"1542",2688,3015,"Babine Late Wild","Sockeye",1961,767586.0832584,467456.7196,64
"1543",2689,3016,"Babine Late Wild","Sockeye",1962,1052792.1627035,354596.5483,64
"1544",2690,3017,"Babine Late Wild","Sockeye",1963,1510856.8643324,193635.9131,64
"1545",2691,3018,"Babine Late Wild","Sockeye",1964,417759.6891714,396889.3866,64
"1546",2692,3019,"Babine Late Wild","Sockeye",1965,671737.103679274,313241.8987,64
"1547",2693,3020,"Babine Late Wild","Sockeye",1966,996080.284830882,243131.2517,64
"1548",2694,3021,"Babine Late Wild","Sockeye",1967,1287707.71431799,296654.5216,64
"1549",2695,3022,"Babine Late Wild","Sockeye",1968,566788.396999088,267415.4322,64
"1550",2696,3023,"Babine Late Wild","Sockeye",1969,1232911.00363782,345341.7574,64
"1551",2697,3024,"Babine Late Wild","Sockeye",1970,496420.975927488,327829.8049,64
"1552",2698,3025,"Babine Late Wild","Sockeye",1971,517901.44656638,436875.6328,64
"1553",2699,3026,"Babine Late Wild","Sockeye",1972,464333.742743769,309503.8948,64
"1554",2700,3027,"Babine Late Wild","Sockeye",1973,438502.407967865,236140.2913,64
"1555",2701,3028,"Babine Late Wild","Sockeye",1974,149087.369173249,291444.2836,64
"1556",2702,3029,"Babine Late Wild","Sockeye",1975,1276433.28767193,118485.163,64
"1557",2703,3030,"Babine Late Wild","Sockeye",1976,171433.815597306,163137.0625,64
"1558",2704,3031,"Babine Late Wild","Sockeye",1977,764592.36509477,199710.9783,64
"1559",2705,3032,"Babine Late Wild","Sockeye",1978,238360.83896572,57401.78244,64
"1560",2706,3033,"Babine Late Wild","Sockeye",1979,266424.343727491,357449.2278,64
"1561",2707,3034,"Babine Late Wild","Sockeye",1980,1342227.47452894,197030.5175,64
"1562",2708,3035,"Babine Late Wild","Sockeye",1981,812390.940830835,113331.8857,64
"1563",2709,3036,"Babine Late Wild","Sockeye",1982,374095.647453303,159594.8001,64
"1564",2710,3037,"Babine Late Wild","Sockeye",1983,369108.145195386,103026.9894,64
"1565",2711,3038,"Babine Late Wild","Sockeye",1984,774292.764214251,204447.1039,64
"1566",2712,3039,"Babine Late Wild","Sockeye",1985,521979.166254833,623637.3576,64
"1567",2713,3040,"Babine Late Wild","Sockeye",1986,1147840.09096516,167437.178,64
"1568",2714,3041,"Babine Late Wild","Sockeye",1987,1414332.73764737,237400.0832,64
"1569",2715,3042,"Babine Late Wild","Sockeye",1988,2134103.2562465,241974.29,64
"1570",2716,3043,"Babine Late Wild","Sockeye",1989,1016505.93640563,132562.83,64
"1571",2717,3044,"Babine Late Wild","Sockeye",1990,230703.457411918,198864.1975,64
"1572",2718,3045,"Babine Late Wild","Sockeye",1991,357925.416663826,432582.0934,64
"1573",2719,3046,"Babine Late Wild","Sockeye",1992,654993.260795495,582914.3116,64
"1574",2720,3047,"Babine Late Wild","Sockeye",1993,312876.361427018,595377.2527,64
"1575",2721,3048,"Babine Late Wild","Sockeye",1994,35176.6466213328,132299.3946,64
"1576",2722,3049,"Babine Late Wild","Sockeye",1995,230959.566817507,69505.93146,64
"1577",2723,3050,"Babine Late Wild","Sockeye",1996,1923514.69097745,143305.4368,64
"1578",2724,3051,"Babine Late Wild","Sockeye",1997,257077.303741157,129974.7626,64
"1579",2725,3052,"Babine Late Wild","Sockeye",1998,289994.90058306,97880.26042,64
"1580",2726,3053,"Babine Late Wild","Sockeye",1999,149055.615760461,155039.5077,64
"1581",2727,3054,"Babine Late Wild","Sockeye",2000,474734.157159888,185019.5173,64
"1582",2728,3055,"Babine Late Wild","Sockeye",2001,198450.204450011,617400.8519,64
"1583",2729,3056,"Babine Late Wild","Sockeye",2002,487734.9113521,130726.3807,64
"1584",2730,3057,"Babine Late Wild","Sockeye",2003,68338.376212519,99284.4758,64
"1585",2731,3058,"Babine Late Wild","Sockeye",2004,290834.924280735,249231.3465,64
"1586",2732,3059,"Babine Late Wild","Sockeye",2005,74526.1129574715,163177.6669,64
"1587",2733,3060,"Babine Late Wild","Sockeye",2006,213908.356083491,137660.391,64
"1588",2734,3061,"Babine Late Wild","Sockeye",2007,305994.037277914,100762.0793,64
"1589",2735,3062,"Babine Late Wild","Sockeye",2008,48496.6699846049,93158.20872,64
"1590",2736,3063,"Babine Late Wild","Sockeye",2009,49450.9957400494,93791.00011,64
"1591",2737,3064,"Babine Late Wild","Sockeye",2010,326122.514984688,74125.69651,64
"1592",2738,3065,"Babine Late Wild","Sockeye",2011,374443.601199616,152998.1381,64
"1593",2739,3066,"Babine Late Wild","Sockeye",2012,172292.984127757,112217.6013,64
"1594",2740,3067,"Babine Late Wild","Sockeye",2013,18592.42500342,39601.50154,64
"1595",2741,3068,"Babine Late Wild","Sockeye",2014,383220.472907902,133779,64
"1596",2742,3086,"Babine Mid Wild","Sockeye",1960,45281.90433876,12298.25,65
"1597",2743,3087,"Babine Mid Wild","Sockeye",1961,33425.84291317,33656.88381,65
"1598",2744,3088,"Babine Mid Wild","Sockeye",1962,61681.41426708,16827.78356,65
"1599",2745,3089,"Babine Mid Wild","Sockeye",1963,174897.74789288,56280.35686,65
"1600",2746,3090,"Babine Mid Wild","Sockeye",1964,45332.36991638,35959.77664,65
"1601",2747,3091,"Babine Mid Wild","Sockeye",1965,45937.0132922935,11093.98391,65
"1602",2748,3092,"Babine Mid Wild","Sockeye",1966,25047.0707280442,15195.70323,65
"1603",2749,3093,"Babine Mid Wild","Sockeye",1967,28810.5843946709,24200.7636,65
"1604",2750,3094,"Babine Mid Wild","Sockeye",1968,45993.3577745593,55410.40488,65
"1605",2751,3095,"Babine Mid Wild","Sockeye",1969,123956.865706737,32575.30443,65
"1606",2752,3096,"Babine Mid Wild","Sockeye",1970,58601.2957340761,7422.56162,65
"1607",2753,3097,"Babine Mid Wild","Sockeye",1971,57951.8964365224,8381.307104,65
"1608",2754,3098,"Babine Mid Wild","Sockeye",1972,30902.2530022507,10276.9633,65
"1609",2755,3099,"Babine Mid Wild","Sockeye",1973,27070.1789542773,32178.70291,65
"1610",2756,3100,"Babine Mid Wild","Sockeye",1974,8311.32186469899,38188.61054,65
"1611",2757,3101,"Babine Mid Wild","Sockeye",1975,66656.0399597289,28685.88157,65
"1612",2758,3102,"Babine Mid Wild","Sockeye",1976,8743.60414752988,8021.552103,65
